Crop,Crop_Year,Season,State,Area,Annual_Rainfall,Fertilizer,Pesticide,Yield,Production,Fertilizer_per_ha,Rainfall_norm
Cotton,2013,Kharif,Madhya Pradesh,1479.0154380444335,1663.6004449240781,94904.85098035233,11323.769403803863,5528.808014100648,8177.192406838643,64.16758644915588,1.1090669632827188
Groundnut,2010,Rabi,Karnataka,150.7770838952574,619.3506815968808,9763.133859305155,573.3161605764022,1298.5596961079941,195.79304424307497,64.75210693216125,0.41290045439792056
Rice,2019,Kharif,Maharashtra,656.1900154599502,1136.7696976628697,766420.8789867213,87410.98953267516,6852.228008814785,4496.363603039278,1167.9861944401969,0.7578464651085798
Potato,2005,Rabi,Andhra Pradesh,1408.2727664285405,200.0,133887.56926808125,7905.705813145669,1047.237962891622,1474.7967031103735,95.07218520431074,0.13333333333333333
Cotton,2011,Whole Year,Karnataka,269.7919856151157,891.8747394383438,49111.87801444035,1984.5701232961758,6657.203373720875,1796.060116839802,182.03608940594395,0.5945831596255625
Wheat,2011,Kharif,Gujarat,59.27726894617243,1420.6615074792458,3975.88353141935,126.91271932861905,4638.955657022938,274.9846221107167,67.07265031102746,0.9471076716528305
Rice,2020,Whole Year,Bihar,12.278323416746941,1042.1261944552025,4279.999784089405,451.78102388838846,7087.1057086939345,87.01777598001766,348.58177609588995,0.6947507963034684
Potato,2018,Rabi,Gujarat,233.66793559021446,900.7134935550278,439284.905085779,10195.698997112086,7839.625066390003,1831.86900506465,1879.953721404707,0.6004756623700185
Groundnut,2014,Rabi,Gujarat,330.3568180989858,1044.0199734573093,83449.97865354115,9716.870354121187,6455.696145283686,2132.6832371698065,252.60558911345606,0.6960133156382062
Groundnut,2014,Rabi,Madhya Pradesh,121.8840081457387,1627.2813988707094,9534.597455902329,589.4204355151668,6306.999918731442,768.7224294698365,78.22681253230247,1.0848542659138063
Soybean,2008,Kharif,Punjab,287.96027717522475,939.8842544721422,7152.900352885076,320.002415374303,1534.681549653905,441.92732441404195,24.839885636491847,0.6265895029814281
Potato,2012,Whole Year,Punjab,410.1052384077714,1082.6898958694876,130771.27248971166,10689.847090159603,8727.105772932518,3579.0317936183287,318.87247526373847,0.7217932639129917
Sugarcane,2010,Kharif,Karnataka,806.5076225806849,1733.727568623604,58676.75817354924,1953.4255114804678,5453.310397865613,4398.136404177125,72.75412721555409,1.1558183790824026
Maize,2008,Kharif,Bihar,185.99532344876638,947.2551488904985,13916.471781650445,378.73061950372653,1833.262119517502,340.9781808860288,74.82162198279049,0.6315034325936657
Cotton,2008,Rabi,Bihar,231.73396053547697,313.5645706201054,65809.48861200555,6763.789679310154,3166.07508900113,733.6871197269446,283.98724321604357,0.2090430470800703
Potato,2020,Whole Year,Rajasthan,197.48835186037027,1665.7836083514037,14028.933284176084,876.3464621793304,2157.467968305206,426.07479325213666,71.03676319145612,1.1105224055676024
Soybean,2006,Rabi,Maharashtra,254.75786881134567,1507.0176643879972,29452.954738149943,2115.4729416668647,5140.020663944486,1309.4607099927753,115.61156040271543,1.0046784429253315
Maize,2018,Kharif,Gujarat,132.18186544955162,200.0,37380.59872514797,1408.1122349123575,3458.2251052974743,457.11464556269226,282.7967255418604,0.13333333333333333
Maize,2006,Rabi,Maharashtra,131.4256823473744,991.4166651830237,7788.4539682515,203.60906946830139,1721.5655347168022,226.25792510587817,59.26127853508608,0.6609444434553492
Rice,2016,Whole Year,Uttar Pradesh,141.73691002955405,1040.0267919161156,8112.683001795491,460.61877801898186,1353.500239585162,191.84094168306197,57.23761721702475,0.6933511946107437
Maize,2018,Rabi,Tamil Nadu,295.16056309298057,1665.8928541049613,79530.24483199655,5615.998433898533,7259.860698679453,2142.8245717988266,269.447394999525,1.1105952360699742
Sugarcane,2008,Whole Year,Gujarat,88.51952654282124,1043.528243320678,16860.3347822793,1627.7483493927648,7167.901964606232,634.4992882123017,190.4702322839823,0.6956854955471187
Groundnut,2009,Whole Year,Maharashtra,142.42382284541202,1124.6631769932187,12370.827794804458,867.2593570116131,3940.0081332236277,561.1510203757244,86.85925955120483,0.7497754513288125
Soybean,2012,Rabi,Madhya Pradesh,2143.741531414127,1138.6437224952351,203999.8076881133,20043.12426601459,2949.2958051289856,6322.527905880473,95.16063606490101,0.7590958149968234
Maize,2019,Kharif,Tamil Nadu,717.4327453992789,840.2593180942006,31045.17185421412,979.2664853441532,1616.1436776977494,1159.4743956503837,43.272588341275515,0.5601728787294671
Rice,2010,Rabi,Bihar,77.5949778975696,1633.7536590803047,21016.640398560845,554.7610658655021,8792.758007155226,682.2738632238878,270.8505236808518,1.0891691060535365
Sugarcane,2018,Kharif,Gujarat,690.6322737050601,693.479406316329,510687.7791382445,18326.59087978285,3176.9132635396627,2194.0788305621604,739.4496298276638,0.462319604210886
Wheat,2019,Kharif,Gujarat,519.5019109121267,831.5483397089207,134437.57315310408,13067.495141430772,4445.023983846103,2309.1984536582845,258.78167207712943,0.5543655598059472
Groundnut,2008,Rabi,Bihar,216.00392660059512,1047.3286080890377,30048.12495663695,2882.6074650920673,6444.324029584243,1391.9992946767663,139.10916078946022,0.6982190720593585
Groundnut,2017,Kharif,Rajasthan,104.63022455708011,447.8761947592867,37174.76534921309,1269.0268030459142,2656.055358004752,277.903668544073,355.29662204760655,0.2985841298395245
Soybean,2015,Kharif,Madhya Pradesh,91.30294697571324,1844.4341460629312,5514.166430692458,127.37099051965907,1789.5085966471256,163.38740851225552,60.39417799032529,1.2296227640419541
Groundnut,2011,Rabi,Gujarat,320.0919208944948,1049.614980193483,64738.73180525691,5731.202984047792,6741.651502570427,2157.948179459025,202.25043988722032,0.6997433201289887
Maize,2012,Rabi,Maharashtra,88.63436111222114,1421.0732813649124,4144.339645871079,437.34461318594015,2552.98449305303,226.28214947116308,46.7577087922355,0.9473821875766083
Rice,2006,Rabi,Gujarat,912.9358320602928,619.1309137899302,143558.94921409286,13697.069820452143,5216.593643448925,4762.415258402479,157.24976955950157,0.4127539425266201
Groundnut,2016,Kharif,Tamil Nadu,1283.0148078689238,1370.2804655999155,589066.7963582572,23727.550508729586,6657.660582095519,8541.877112593791,459.1270441661479,0.9135203103999436
Groundnut,2011,Whole Year,Gujarat,232.44057545506644,1408.4674362253231,53215.135349106175,4170.831473313057,7723.753992189209,1795.3138226178264,228.9408174322529,0.9389782908168821
Wheat,2019,Kharif,Maharashtra,959.6196176305631,1473.3911572229836,284402.71192549216,27227.7407250407,9348.301990973587,8970.813982073105,296.37025619351425,0.9822607714819891
Wheat,2018,Whole Year,Andhra Pradesh,149.3274076488522,1907.2499281846112,23388.934039136868,1066.1347503795914,7657.803329037301,1143.5199194098905,156.62854132000092,1.271499952123074
Cotton,2006,Rabi,Tamil Nadu,103.8323791612654,798.7933798871318,5483.938012962857,399.0775765453736,1772.2569515549412,184.017655765041,52.81529766784576,0.5325289199247545
Sugarcane,2006,Whole Year,Karnataka,916.2875330931302,966.0084280162849,161017.76107668807,8283.726241046497,8562.233967110009,7845.468239489435,175.72842067722692,0.6440056186775233
Maize,2012,Rabi,Karnataka,1629.1934358887945,669.6379483543205,427323.20458354364,18185.82511241616,5152.477061746495,8394.381807564972,262.2912633762366,0.44642529890288035
Groundnut,2006,Rabi,Tamil Nadu,2580.631936084953,1006.6972971825642,296812.8596283649,34714.91526696709,4540.966251630192,11718.562529640856,115.0155725340113,0.6711315314550428
Potato,2019,Whole Year,Madhya Pradesh,364.7404795545744,1348.8525841850037,46889.51884964927,5216.843280334251,1779.5255355867744,649.064997229531,128.55584032491083,0.8992350561233358
Groundnut,2015,Rabi,Andhra Pradesh,688.511812047835,1324.6062027020985,44399.04307092251,2866.702939601988,1483.4326890864802,1021.360928813925,64.48552122710402,0.883070801801399
Rice,2013,Whole Year,Tamil Nadu,355.22119294450374,1788.338516222741,33235.3797522633,1119.2946751692175,5348.38948799556,1899.8612942576262,93.56249123755313,1.1922256774818274
Cotton,2016,Rabi,Maharashtra,1318.2421032154057,1270.5887138308285,89794.1629685099,8332.065961404487,2838.157793675888,3741.3790991924984,68.11659462968709,0.8470591425538857
Sugarcane,2005,Kharif,Uttar Pradesh,411.5542968959969,1050.2528349611446,49815.755216696125,2270.1095950439208,2521.310771072983,1037.6562816452454,121.04297195391686,0.700168556640763
Potato,2019,Kharif,Punjab,642.971594274292,558.7127568490489,47278.80471714224,1742.3081377009007,1557.6122586476788,1001.5004372038788,73.53171607916022,0.37247517123269924
Cotton,2013,Rabi,Gujarat,62.64587603750415,1439.8441641706934,1689.1076631584658,98.2265120210583,1836.273161361843,115.03494083766986,26.96279100873694,0.9598961094471289
Soybean,2019,Rabi,Rajasthan,185.41650438014244,979.5766242427393,324605.1715689907,23691.302252416444,7453.463299941261,1381.9951106007898,1750.6811092904788,0.6530510828284929
Sugarcane,2005,Whole Year,Andhra Pradesh,649.6042805683834,1450.0687972804644,45645.57459978681,1357.6834763802929,2075.590124981251,1348.3122298932865,70.26673925216188,0.9667125315203097
Groundnut,2014,Kharif,Maharashtra,583.3383002241904,858.8527646474281,55681.305641863786,4297.18512438454,3508.19462951802,2046.4642920386755,95.45285406506682,0.5725685097649521
Groundnut,2017,Whole Year,Rajasthan,719.5916165408463,1590.318488032659,88826.71932711905,1912.868964259063,6936.826726850705,4991.682358038247,123.44045884541924,1.060212325355106
Sugarcane,2014,Rabi,Karnataka,282.8129080237351,1223.842635581319,27002.837347428744,2948.3562647884937,2467.5412414318753,697.852514157846,95.47950811765116,0.8158950903875459
Groundnut,2006,Rabi,Tamil Nadu,111.89641712228445,1496.5134565898861,18863.800582501724,2114.144773105265,4972.1385526289605,556.3644894747617,168.58270414401815,0.9976756377265907
Maize,2020,Whole Year,Andhra Pradesh,227.98142578422502,1223.6157164438882,13263.58150029598,1237.5860250018652,1882.823220402938,429.24872228710797,58.17834262011069,0.8157438109625922
Sugarcane,2010,Rabi,Bihar,258.89983172870177,633.5986328526628,86427.1674051545,5760.797731864717,2718.5219839317374,703.8248841907033,333.8247337901732,0.4223990885684419
Cotton,2010,Kharif,Gujarat,327.042120097243,885.5801538645044,45148.06204268847,2053.7685046379975,3603.720505346787,1178.5683943065212,138.04968616661395,0.5903867692430029
Sugarcane,2005,Whole Year,Punjab,76.59727393044676,473.81288846253415,26754.48559234522,2525.923332849698,1209.0262776982684,92.60811698196265,349.2876994113304,0.3158752589750228
Potato,2011,Kharif,Karnataka,177.85348567731887,1133.090635646965,70952.22640077393,8030.353131266527,12000.0,2134.2418281278265,398.93638367877236,0.7553937570979766
Groundnut,2012,Kharif,Tamil Nadu,219.9936909864951,391.8147211954389,31525.242023280476,1130.2861820395203,1198.1261439560499,263.5801926763082,143.30066413229886,0.2612098141302926
Maize,2006,Kharif,Gujarat,16.598859853957883,1182.244295332566,4486.891465266708,298.74710011667423,3845.663703748115,63.83363286396757,270.3132326403033,0.7881628635550441
Maize,2012,Whole Year,Karnataka,664.4806364167088,200.0,483693.31854534365,24922.861065332112,2490.8993877697844,1655.1544104352565,727.926883097328,0.13333333333333333
Soybean,2013,Rabi,Bihar,297.91825832903,1414.469856802547,36366.08914033193,2024.6521528591436,4480.445684542012,1334.8065748765746,122.06733935779162,0.9429799045350313
Cotton,2010,Kharif,Rajasthan,336.42749053330203,553.3488280647643,89666.11845999165,5431.594897816377,4981.9863324348,1676.0771596922489,266.5243506642506,0.3688992187098429
Wheat,2009,Kharif,Punjab,131.8156593893372,620.7377361018356,14636.030750519827,1685.772671455523,1943.9648797435736,256.2450124531128,111.03408212896866,0.4138251574012237
Wheat,2016,Kharif,Punjab,494.47690717834035,1667.3426639230663,233981.53353909912,10731.26278758058,9897.644140768487,4894.1564630790235,473.1900117930285,1.1115617759487109
Sugarcane,2013,Rabi,Gujarat,90.16929972158518,1193.9025932518523,8709.822489223523,603.3083601078398,5056.175735333895,455.91182532432833,96.59410149703672,0.7959350621679016
Soybean,2020,Rabi,Maharashtra,108.87744663926792,1430.8508480981477,27164.403396068094,3127.94701857394,12000.0,1306.5293596712152,249.49522820891482,0.9539005653987651
Rice,2017,Whole Year,Gujarat,520.0869737963251,597.5992923631118,213487.58116066598,14432.975021971046,1414.8474653037588,735.843736613233,410.4843841835411,0.39839952824207453
Sugarcane,2016,Rabi,Karnataka,375.6260435190221,1482.8531544106077,23684.828532217307,2519.1172303657927,3272.8211194443033,1229.3568482423607,63.05427682896509,0.9885687696070717
Soybean,2015,Whole Year,Maharashtra,52.81945991451425,988.1413036174442,2737.3860067219207,70.83390722705798,3564.8199584394324,188.29186489725194,51.82533125390241,0.6587608690782961
Cotton,2013,Whole Year,Punjab,1624.3208096583098,1102.930792833679,127633.12809656268,14716.487909895146,2776.1341455572833,4509.3324630316865,78.57630545496208,0.7352871952224528
Cotton,2005,Whole Year,Uttar Pradesh,98.47501052257171,1720.6336012511842,45418.92569029842,1760.1248369452317,12000.0,1181.7001262708604,461.22285693879496,1.1470890675007894
Cotton,2015,Whole Year,Punjab,208.69789639207912,526.6971076884895,11202.470677733207,1321.8187628207322,1550.8611894570897,323.6614678358123,53.677928102769236,0.35113140512565966
Cotton,2007,Whole Year,Gujarat,1990.5074076236458,1460.866193090818,449399.3981152891,16878.401719321868,10816.698022507562,21530.717539829344,225.77127640625142,0.9739107953938786
Cotton,2013,Kharif,Karnataka,20.661294456827786,1223.4345796194216,7040.947397006915,453.69467428469164,4651.180844531415,96.0994170008205,340.779587247988,0.8156230530796144
Soybean,2015,Rabi,Maharashtra,31.57883178926604,954.1093191298525,6022.459736267855,306.3110296777995,6504.591556029637,205.40740260574015,190.71192298870756,0.6360728794199016
Soybean,2006,Kharif,Tamil Nadu,415.8482560084024,557.6390703583324,210307.01496671318,13317.300995362848,2437.895563909695,1013.7946185824674,505.7301838545256,0.37175938023888827
Maize,2016,Whole Year,Maharashtra,12.500341212996485,949.0566907992559,406.31927405868777,18.305688527201863,963.9427306976745,12.049613043508513,32.50465464384616,0.6327044605328372
Potato,2008,Rabi,Bihar,21.069106002047675,681.7413920617187,6346.394832887906,739.5564404905092,6077.00374099161,128.0370359937925,301.2180408732629,0.4544942613744791
Wheat,2008,Kharif,Madhya Pradesh,1002.4370774279469,1584.0842057271936,144503.64976548302,7307.910597615251,10512.291627004528,10537.910895644694,144.15233935305994,1.0560561371514625
Groundnut,2006,Kharif,Madhya Pradesh,149.8076230413841,1091.291247039984,3927.523324844138,335.1257119636566,2329.7466045183724,349.01380111163286,26.217112621559764,0.727527498026656
Cotton,2019,Whole Year,Andhra Pradesh,3412.865265096978,745.3633690224162,149462.82806618238,5043.585611926859,1383.3431019118495,4721.16362222646,43.79394334570525,0.4969089126816108
Rice,2007,Kharif,Rajasthan,70.68803103896718,403.0788587498,42092.5741248132,4311.91061385747,1839.9277660666703,130.06087103717834,595.4696078832558,0.26871923916653334
Groundnut,2017,Kharif,Andhra Pradesh,166.97128330204893,841.6291829887267,47155.787728747,3501.3546971043074,4355.446097193148,727.2344242012404,282.41855004158276,0.5610861219924844
Soybean,2007,Kharif,Andhra Pradesh,468.13507282085095,1606.3058057669427,117414.1929941177,13848.371489188408,12000.0,5617.620873850212,250.81263893904088,1.0708705371779619
Rice,2005,Kharif,Maharashtra,430.8819613473863,1100.1445497259404,104431.163324731,6510.261872313183,8364.423247605337,3604.079094467862,242.36606006473392,0.7334296998172936
Rice,2010,Kharif,Karnataka,180.20957180050124,968.9139646512446,6515.892392789845,257.6695800305331,1473.0499012137411,265.45769193849895,36.15730467415561,0.6459426431008297
Rice,2020,Whole Year,Andhra Pradesh,112.37572977430781,1814.409669202616,23218.83879423043,1267.792712660719,9859.626250843676,1107.9826952404806,206.61791332401114,1.2096064461350773
Maize,2012,Whole Year,Gujarat,322.99433656341785,863.4542485704959,152398.61403998584,14279.225977178385,5346.3563649657635,1726.8428271337232,471.83060750064686,0.5756361657136639
Soybean,2016,Kharif,Maharashtra,1276.9926028437433,686.2562076311143,159006.11881423503,13660.319355155434,1328.0920281930821,1695.96369589831,124.51608447859702,0.4575041384207429
Rice,2007,Whole Year,Karnataka,611.1671119901708,1231.8403263976113,268602.80171179515,26278.685473359263,4609.157753232429,2816.965632750168,439.4915833038395,0.8212268842650742
Cotton,2009,Whole Year,Madhya Pradesh,114.55303464476667,1238.8043921947365,8471.8898353348,231.68101887908765,2032.7265602896782,232.85499608420088,73.95604893058008,0.825869594796491
Sugarcane,2005,Rabi,Uttar Pradesh,74.43102255114721,785.9450366380148,10955.1463785355,854.9054163140621,3944.879546918356,293.6214185182395,147.18521932178734,0.5239633577586765
